  MeasDpth Clmn3 Lt N  %Cutt  #1   Code  #1  %Cutt  #2   Code  #2  %Cutt  #3   Code  #3  %Cutt  #4   Code  #4  %Cutt  #5   Code  #5 Tn ClmCo 1 Tn ClmCo 2 Tn ClmCo 3 
        ft        Nb.          %       Code          %       Code          %       Code          %       Code          %       Code       Code       Code       Code 
    188.25        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    189.57        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    190.88        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    192.19        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    193.50        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    194.82        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    196.13        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    197.44        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    198.75        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    200.00        405       5.00        326          0          0      95.00        405          0          0          0          0          0          0          0 
    200.07        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    200.30        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    201.61        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    202.92        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    204.23        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    204.40        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    205.54        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    205.71        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    206.86        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    207.02        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    208.17        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    208.33        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    209.48        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    209.65        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    210.79        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    210.96        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    212.11        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    212.27        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    213.42        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    213.58        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    214.73        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    214.90        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    216.04        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    216.21        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    217.36        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    217.52        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    218.67        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    218.83        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    219.98        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    220.14        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    221.29        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    221.46        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    222.61        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    222.77        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    223.92        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    224.08        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    225.23        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    225.39        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    226.54        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    226.71        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    227.85        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    228.02        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    229.17        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    229.33        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    230.48        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    230.64        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    231.79        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    231.96        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    233.10        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    233.27        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    234.42        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    234.58        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    235.73        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    235.89        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    237.04        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    237.20        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    238.35        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    238.52        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    239.67        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    239.83        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    240.65        405          0          0          0          0          0          0          0          0          0          0          0          0          5 
    240.98        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    241.14        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    242.29        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    242.45        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    243.60        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    243.77        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    244.91        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    245.08        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    246.23        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    246.39        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    247.54        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    247.70        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    248.85        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    249.02        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    250.00        405          0          0          0          0     100.00        405          0          0          0          0          0          0          0 
    250.16        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    250.33          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    250.39        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    251.64        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    251.71        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    252.95        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    253.02        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    254.20        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    254.27        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    254.33        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    255.51        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    255.58        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    255.64        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    256.82        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    256.89        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    256.96        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    258.14        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    258.20        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    258.27        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    259.19        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
    259.51        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    259.58        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    260.83        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    260.89        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    262.14        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    262.20        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    263.45        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    263.52        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    264.76        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    264.83        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    266.08        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    266.14        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    267.39        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    267.45        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    268.70        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    268.77        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    270.01        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    270.08        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    271.33        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    271.39        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    272.64        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    272.70        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    273.95        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    274.02        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
