 Bit Depth   ROP m/hr        ROP        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main 
        ft      ft/hr       mn/f       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm 
    5126.0      50.99       1.18        5.6        104       7753       1573        534       11.1       1460         86         59         31         35         27         25 
    5127.0      52.46       1.14        5.9        103       7891       1577        534       10.6       1354         77         55         31         33         22         15 
    5128.0      50.49       1.19        5.9        103       7814       1574        534       11.3       1429         83         58         32         33         23         22 
    5129.0      50.30       1.19        5.9        103       8050       1579        534       11.8       1469         86         59         32         35         23         22 
    5130.0      50.46       1.19        6.1        104       7950       1575        534       11.7       1469         86         59         32         35         27         25 
    5131.0      50.52       1.19        6.7        104       8098       1574        534       11.1       1460         86         59         31         35         27         25 
    5132.0      48.72       1.23        6.4        104       8045       1570        534       10.5       1185         69         47         24         27         18          0 
    5133.0      49.58       1.21        6.5        111       8332       1561        534       10.3       1386         82         55         28         31         22         16 
    5134.0      50.47       1.19        6.7        120       8471       1561        534       12.5       1596         94         64         33         38         32         22 
    5135.0      51.69       1.16        7.8        119       8108       1549        534       12.7       1599         95         66         35         38         32         26 
    5136.0      50.47       1.19        6.4        119       7890       1546        534       12.4       1553         94         64         35         37         27         25 
    5137.0      50.98       1.18        6.4        119       8308       1538        534       13.0       1582         93         65         35         37         30         25 
    5138.0      49.17       1.22        8.3        120      10515       1549        534       13.2       1667         97         67         35         37         30         25 
    5139.0      52.38       1.15        9.5        119      10576       1526        534       13.0       1582         93         65         35         37         30         25 
    5140.0      53.84       1.11        8.0        115      10362       1534        534       12.7       1599         95         66         35         38         32         26 
    5141.0      58.54       1.02        8.7        119      10271       1531        534       11.0       1382         80         57         30         33         28         18 
    5142.0      52.38       1.15        9.5        119      10576       1526        534       12.0       1382         80         57         30         33         28         18 
    5143.0      49.15       1.22        9.4        119      10114       1524        535       12.0       1542         89         62         33         35         28         21 
    5144.0      53.11       1.13        9.7        119      10213       1522        534       11.6       1526         89         62         32         35         29         21 
    5145.0      53.01       1.13        9.5        120      10538       1515        534       11.2       1457         87         57         30         32         28         19 
    5146.0      52.38       1.15        9.5        119      10576       1526        534        9.7       1328         81         55         27         30         22         19 
    5147.0      53.11       1.13        9.7        119      10213       1522        534        9.3       1174         69         50         25         28         20         16 
    5148.0      52.45       1.14        7.7        123      10329       1515        534        8.1        821         46         36         18         22         15         13 
    5149.0      50.00       1.20        7.7        123      10200       1519        535        9.1       1067         62         46         25         27         23         16 
    5150.0      50.96       1.18        7.0        123      10354       1209        468        9.2       1124         63         47         25         27         23         16 
    5151.0      50.47       1.19        6.6        123      10448       1163        462       10.1       1228         68         48         26         29         23         13 
    5152.0      49.12       1.22        7.9        123      10567       1160        468       10.4       1305         72         50         27         32         25         17 
    5153.0      50.03       1.20        7.8        124      10609       1413        515        8.5       1039         60         40         20         23         14         12 
    5154.0      50.75       1.18        7.2        123      10687       1447        519        9.1       1067         62         46         25         27         23         16 
    5155.0      50.47       1.19        8.0        123      10693       1447        518       10.6       1322         77         51         27         30         22         15 
    5156.0      43.59       1.38        8.7        123      10758       1454        518       10.3       1217         74         48         25         27         18         16 
    5157.0      50.47       1.19        6.6        123      10999       1460        518       10.6       1322         77         51         27         30         22         15 
    5158.0      46.63       1.29        8.2        123      10656       1464        518       11.4       1426         85         54         29         32         23         16 
    5159.0      47.84       1.25        8.0        123      10860       1470        519       11.7       1437         85         55         31         32         23         21 
    5160.0      45.01       1.33        8.1        123      10745       1474        519       10.8       1437         85         55         31         32         23         21 
    5161.0      50.26       1.19        7.7        124      10900       1483        519       11.4       1426         85         54         29         32         23         16 
    5162.0      45.80       1.31        8.4        123      10782       1478        519       11.7       1437         85         55         31         32         23         21 
    5163.0      45.50       1.32        8.1        123      10804       1482        519       12.5       1531         89         61         31         39         30         25 
    5164.0      50.47       1.19        7.2        123      10805       1477        519       13.1       1545         89         62         32         39         33         25 
    5165.0      42.56       1.41        8.2        123      10808       1476        519       13.1       1539         89         60         33         35         34         19 
    5166.0      45.82       1.31        8.4        123      10832       1479        520       13.1       1573         93         63         33         36         32         26 
    5167.0      43.59       1.38        8.7        123      10835       1483        520       12.9       1515         92         63         36         38         31         25 
    5168.0      42.57       1.41        8.7        123      11049       1484        520       11.0       1159         72         49         28         30         27         17 
    5169.0      50.52       1.19        7.1        123      11088       1381        500       12.9       1515         92         63         36         38         31         25 
    5170.0      56.62       1.06        6.1        123      11281       1254        471       14.3       1643         99         70         36         43         33         30 
    5171.0      52.88       1.13        6.4        124      11100       1191        462       14.5       1686        101         70         36         43         33         32 
    5172.0      46.53       1.29        8.2        123      11066       1340        488       14.9       1686        101         70         37         43         34         33 
    5173.0      47.11       1.27        8.5        123      11095       1592        541       15.2       1723        104         72         37         43         39         31 
    5174.0      53.67       1.12        8.0        124      11209       1597        541       15.0       1695        103         72         37         43         38         32 
    5175.0      52.75       1.14        8.3        124      11190       1585        539       14.9       1667        103         72         39         42         35         32 
    5176.0      50.75       1.18        4.0        119      11075       1431        512       14.9       1667        103         72         39         42         35         32 
    5176.0      50.75       1.18        4.0        119      11075       1431        512       14.9       1623        100         71         39         42         37         30 
    5177.0      50.46       1.19        4.7        119      10897       1432        512       13.3       1463         92         65         35         41         37         29 
    5178.0      49.57       1.21        6.2        119      11071       1428        512       12.0       1256         79         57         31         34         32         23 
    5179.0      46.99       1.28        5.4        119      11081       1431        512       10.5       1026         65         48         27         30         27         23 
    5180.0      50.56       1.19        4.3        119      11002       1431        512        9.5        787         45         36         21         22         19         13 
    5181.0      50.75       1.18        4.0        119      11075       1431        512       11.2       1137         64         49         28         34         26         26 
    5182.0      50.46       1.19        4.7        119      10897       1432        512       12.2       1227         68         49         28         34         27         27 
    5183.0      46.99       1.28        5.4        119      11081       1431        512       12.3       1303         72         50         28         33         29         27 
    5184.0      49.12       1.22        6.7        119      11191       1426        512       12.9       1382         76         53         30         33         32         22 
    5185.0      50.46       1.19        5.1        120      11100       1429        512       13.3       1428         81         56         31         35         31         22 
    5186.0      49.57       1.21        6.2        119      11071       1428        512       13.3       1428         83         58         31         35         31         26 
    5187.0      50.75       1.18        7.5        120      11049       1424        512       13.1       1418         83         58         31         38         32         28 
    5188.0      50.46       1.19        6.1        119      11079       1431        512       13.4       1404         83         56         32         38         31         28 
    5189.0      48.24       1.24        6.7        119      11045       1429        512       14.1       1503         89         62         33         37         36         25 
    5190.0      49.57       1.21        6.5        119      11243       1435        512       14.2       1503         89         62         33         37         36         27 
    5191.0      50.47       1.19        6.6        119      11082       1436        512       14.7       1553         92         64         34         39         32         27 
    5192.0      48.89       1.23        6.7        119      11130       1435        512       15.6       1679         99         66         35         43         36         33 
    5193.0      50.96       1.18        7.4        111      11187       1440        512       15.8       1679         99         67         36         43         37         30 
    5194.0      50.46       1.19        7.0        110      11117       1438        512       15.7       1677         98         67         36         39         37         30 
    5195.0      46.99       1.28        8.4        110      11330       1441        512       15.2       1571         91         64         34         39         34         28 
    5196.0      44.38       1.35        8.2        109      11173       1442        512       13.2       1335         79         55         29         34         32         27 
    5197.0      47.23       1.27        8.3        109      11289       1444        512       13.1       1227         73         51         27         33         24         29 
    5198.0      46.99       1.28        8.4        110      11330       1441        512       13.7       1446         88         62         33         38         34         29 
    5199.0      50.04       1.20       11.6        110      11367       1449        512       13.2       1335         79         55         29         34         32         27 
    5200.0      49.12       1.22        8.4        110      11300       1450        512       15.2       1571         91         64         34         39         34         28 
    5201.0      51.16       1.17        8.8        110      11377       1448        512       14.3       1525         89         61         31         37         31         29 
    5202.0      59.31       1.01        6.8        109      11422       1446        512       15.7       1704        101         67         35         42         34         29 
    5203.0      55.99       1.07        9.9        109      11453       1445        512       14.8       1704        101         67         35         42         34         29 
    5204.0      50.06       1.20       12.7        110      11306       1449        512       15.2       1571         91         64         34         39         34         28 
    5205.0      50.77       1.18       12.2        110      11376       1446        512       15.7       1704        101         67         35         42         34         29 
    5206.0      43.21       1.39       13.1        109      11309       1449        512       15.6       1546         97         69         37         40         35         29 
    5207.0      45.84       1.31       12.6        110      11343       1448        512       16.7       1722        107         76         41         45         38         34 
    5208.0      50.05       1.20       10.7        110      11267       1450        512       17.0       1746        107         76         41         45         44         34 
    5209.0      55.26       1.09       11.0        110      11396       1453        512       17.0       1765        108         77         40         46         44         33 
    5210.0      50.05       1.20       10.7        110      11267       1450        512       16.8       1761        108         74         39         44         44         34 
    5211.0      50.96       1.18        7.6        119      11319       1508        524       15.6       1617         98         69         39         41         37         30 
    5212.0      48.08       1.25        9.0        119      11189       1502        524       15.9       1595         95         66         38         39         39         35 
    5213.0      50.96       1.18        7.6        119      11319       1508        524       15.6       1546         97         69         37         40         35         29 
    5214.0      49.56       1.21        7.2        119      11495       1505        524       15.9       1595         95         66         38         39         39         35 
    5215.0      50.96       1.18        7.8        120      11613       1444        512       16.7       1639         99         69         40         43         42         35 
    5216.0      46.99       1.28        9.9        119      11943       1433        509       17.3       1692        100         70         41         43         42         32 
    5217.0      49.57       1.21        9.1        120      11989       1433        509       17.8       1738        107         75         42         48         43         36 
    5218.0      49.78       1.21        7.9        119      12301       1435        509       18.2       1764        107         75         42         48         44         34 
    5219.0      50.95       1.18        5.4        119      12140       1437        509       18.4       1789        110         77         42         50         49         36 
    5220.0      47.00       1.28       10.3        119      12289       1438        509       17.1       1690        105         73         40         45         42         35 
    5221.0      47.84       1.25       10.6        119      12026       1434        509       17.3       1620        100         72         40         44         42         33 
    5222.0      49.12       1.22        9.7        119      12064       1435        509       17.5       1652        103         73         41         45         44         33 
    5223.0      44.97       1.33       10.7        119      12115       1443        509       17.1       1652        103         72         40         43         44         33 
    5224.0      49.12       1.22        9.9        119      12353       1443        509       17.5       1635        104         72         41         43         45         34 
    5225.0      48.89       1.23       10.1        119      12150       1446        509       17.9       1658        105         74         42         47         45         36 
    5226.0      55.15       1.09        9.4        120      12717       1433        506       17.9       1658        105         74         42         47         45         36 
    5226.0      50.46       1.19        9.2        119      12106       1448        509       18.2       1678        105         75         42         48         45         40 
    5227.0      51.89       1.16        8.1        120      12295       1447        509       17.8       1670        105         74         42         46         45         34 
    5227.0      51.89       1.16        8.1        120      12295       1447        509       17.3       1540         98         70         41         44         45         35 
    5229.0      46.63       1.29       10.0        121      11860       1434        506       14.3       1234         79         59         35         41         39         32 
    5230.0      48.27       1.24       10.3        120      12211       1428        506       16.5       1415         88         66         39         44         43         34 
    5231.0      49.59       1.21        9.2        120      12481       1430        506       17.6       1606        102         75         42         47         46         37 
    5232.0      55.15       1.09        9.4        120      12717       1433        506       18.6       1727        109         78         44         48         44         38 
    5233.0      53.05       1.13        9.7        120      12530       1433        506       18.6       1779        112         81         44         50         44         39 
    5234.0      57.49       1.04       10.2        120      12542       1435        506       18.1       1754        112         79         44         50         43         39 
    5235.0      53.44       1.12        9.3        120      12419       1433        506       18.4       1755        113         79         42         47         43         37 
    5236.0      50.96       1.18       10.5        120      12670       1433        506       16.9       1742        111         79         41         45         43         35 
    5237.0      53.78       1.12       10.2        120      12689       1430        506       18.1       1754        112         79         44         50         43         39 
    5238.0      51.91       1.16       10.0        121      12526       1423        506       17.6       1606        102         75         42         47         46         37 
    5239.0      41.13       1.46       11.1        120      12500       1408        506       16.1       1610        101         70         37         42         33         31 
    5240.0      45.13       1.33       11.3        120      12768       1399        507       16.8       1658        103         72         38         43         40         35 
    5241.0      44.99       1.33       14.5         94      11677       1353        508       16.6       1658        103         72         38         43         40         35 
    5242.0      49.19       1.22       13.9         83      11245       1354        507       10.5        753         56         42         25         30         29         24 
    5243.0      44.99       1.33       14.5         94      11677       1353        508       10.4        755         50         37         20         25         24         25 
    5244.0      47.48       1.26       13.2        101      12337       1359        508       10.9        848         53         37         18         25         23         25 
    5245.0      38.09       1.58       14.1        100      12389       1284        490       11.2        887         55         37         22         25         25         20 
    5246.0      44.97       1.33       13.9        100      12492       1179        467       11.9        935         56         38         22         24         25         22 
    5247.0      43.34       1.38       14.1        100      12616       1194        469       12.3        990         58         42         24         26         28         22 
    5248.0      51.22       1.17       11.6        101      12614       1394        513       13.1       1094         63         44         25         28         29         26 
    5249.0      48.66       1.23        9.9        101      11762       1392        510       14.0       1157         67         46         25         28         29         25 
    5250.0      50.46       1.19        9.7        100      11565       1400        510       14.7       1285         71         49         29         34         31         30 
    5251.0      51.37       1.17        9.6        100      11728       1405        510       15.8       1441         81         56         32         36         34         30 
    5252.0      49.13       1.22        9.6        117      12067       1415        510       17.8       1605         91         62         32         38         36         31 
    5253.0      51.88       1.16        8.9        122      12303       1423        510       18.2       1729         97         66         36         39         36         34 
    5254.0      49.78       1.21        9.3        122      12440       1432        510       17.9       1659         95         65         36         39         35         34 
    5255.0      50.47       1.19        8.9        123      12326       1438        510       17.5       1608         94         63         36         37         36         32 
    5256.0      49.12       1.22        8.6        122      12262       1439        510       17.9       1659         95         65         36         39         35         34 
    5257.0      51.48       1.17        8.8        122      11989       1448        510       17.8       1605         91         62         32         38         36         31 
    5258.0      48.24       1.24        7.7        122      11936       1448        510       16.8       1559         92         60         32         38         33         33 
    5259.0      52.82       1.14        8.1        122      12055       1453        510       18.6       1746        103         68         37         40         38         33 
    5260.0      49.81       1.20        9.4        122      11974       1454        510       18.6       1746        103         68         37         40         38         32 
    5261.0      50.00       1.20        9.0        122      11913       1458        510       18.5       1615        103         71         35         41         39         36 
    5262.0      44.97       1.33       10.2        122      12735       1463        510       17.9       1659         95         65         36         39         35         34 
    5263.0      44.11       1.36       11.0        122      12421       1461        510       16.4       1453         93         63         32         36         36         32 
    5264.0      45.01       1.33       10.3        122      12544       1464        510       18.5       1615        103         71         35         41         39         36 
    5265.0      54.99       1.09       10.5        123      12417       1464        510       20.5       1658        105         73         36         44         39         36 
    5266.0      50.77       1.18       10.8        123      12545       1462        510       20.4       1711        107         73         38         44         42         36 
    5267.0      49.05       1.22       10.9        122      12493       1462        510       20.5       1658        105         73         36         44         39         36 
    5268.0      50.88       1.18       10.7        122      12381       1460        510       18.5       1615        103         71         35         41         39         36 
    5269.0      41.56       1.44       10.9        122      12695       1459        511       15.6       1203         73         46         25         28         21         18 
    5270.0      36.91       1.63       11.1        122      12677       1457        511       17.8       1659        101         64         33         38         33         30 
    5271.0      33.40       1.80       11.3        117      12434       1448        510       17.5       1659        101         64         33         37         33         30 
    5272.0      52.29       1.15        8.8         85      10295       1413        509       15.6       1203         73         46         25         28         21         18 
    5273.0      49.64       1.21        9.8         85      10409       1414        509       13.0        987         65         40         22         26         25         24 
    5274.0      51.89       1.16        9.5         85      10302       1414        509       13.5       1012         54         37         20         26         25         22 
    5275.0      50.46       1.19        9.7         85      10706       1413        509       14.4       1157         63         42         25         28         26         21 
    5276.0      50.97       1.18       10.2         85      10830       1412        509       15.2       1272         71         46         26         29         30         28 
    5277.0      49.78       1.21        9.5        105      11631       1416        509       17.3       1517         83         54         28         34         30         30 
    5278.0      48.66       1.23       10.4        123      13134       1423        509       18.2       1678         97         62         32         37         36         30 
    5279.0      50.46       1.19       10.8        123      13187       1420        509       18.9       1725         99         65         33         39         37         33 
    5280.0      52.45       1.14        9.9        124      12959       1425        509       18.7       1744        102         66         34         38         39         32 
    5281.0      48.24       1.24       10.2        123      12799       1427        509       17.8       1667        100         63         32         39         39         32 
    5282.0      51.85       1.16       10.0        123      12606       1428        509       17.8       1619         99         63         32         38         37         33 
    5283.0      49.82       1.20       10.1        123      12736       1432        509       18.6       1694        104         67         34         40         37         33 
    5284.0      50.04       1.20        8.9        123      12678       1433        510       18.9       1734        108         67         35         40         38         32 
    5285.0      49.57       1.21        9.8        123      12831       1437        509       18.8       1734        108         67         35         40         38         32 
    5286.0      50.46       1.19       10.1        123      12866       1437        509       15.9       1667        101         65         32         40         34         31 
    5287.0      51.91       1.16        9.5        123      12831       1438        509       14.6       1380         81         53         28         31         26         25 
    5288.0      49.12       1.22        8.4        123      12909       1438        510       14.5       1282         80         52         26         30         26         25 
    5289.0      50.75       1.18        9.3        123      12452       1439        509       16.2       1550         92         60         30         36         35         29 
    5290.0      49.56       1.21        9.7        124      12106       1438        509       15.6       1550         92         60         30         36         35         26 
    5291.0      50.47       1.19       10.4        124      12170       1442        510       14.6       1380         81         53         28         31         26         25 
    5292.0      49.56       1.21       10.2        123      12446       1441        510       14.9       1390         83         54         29         32         28         27 
    5293.0      50.46       1.19        8.4        123      12445       1442        509       14.6       1380         81         53         28         31         26         25 
    5294.0      54.82       1.09       10.3        123      12504       1444        509       17.0       1575         92         60         31         36         33         30 
    5295.0      49.14       1.22       11.5        123      12869       1446        509       17.7       1641        100         66         34         37         35         32 
    5296.0      56.70       1.06        9.9        123      12761       1446        510       18.1       1663        102         67         34         38         35         36 
    5297.0      54.66       1.10       10.3        124      12910       1445        510       17.9       1663        102         67         34         38         34         36 
    5298.0      57.56       1.04       10.9        123      12779       1450        509       12.9       1173         72         47         24         27         25         22 
    5299.0      55.31       1.08       11.5        123      12897       1446        509       11.2       1098         68         42         22         24         20         17 
    5300.0      51.44       1.17       11.5        123      12825       1442        509       12.9       1173         72         47         24         27         25         22 
    5301.0      53.60       1.12       10.8        123      13133       1447        509       16.1       1391         78         50         26         30         30         23 
    5302.0      51.38       1.17       12.0        124      12634       1446        509       17.3       1643         98         62         31         36         32         30 
    5303.0      31.23       1.92       12.6        123      12776       1444        509       17.6       1643         98         62         34         36         34         35 
    5304.0      31.80       1.89        9.4         93      11511       1459        512       17.0       1590         95         61         34         36         34         30 
    5305.0      52.44       1.14       11.1         81      11937       1290        476       17.0       1590         95         61         34         36         34         30 
    5306.0      53.40       1.12       10.1         81      11744       1232        469       16.8       1521         93         61         34         36         34         30 
    5307.0      50.30       1.19       11.3         81      11932       1276        479       16.8       1521         93         61         34         36         34         30 
    5308.0      49.56       1.21       10.0         81      11795       1342        491       16.7       1510         91         61         34         36         34         30 
    5309.0      50.49       1.19       10.3        118      15046       1460        513       16.3       1487         90         61         34         36         34         30 
    5310.0      49.56       1.21        9.5        119      15310       1461        513       15.3       1419         86         55         28         32         27         26 
    5311.0      49.56       1.21        9.0        119      15047       1460        512       15.3       1419         82         55         28         32         27         26 
    5312.0      50.47       1.19        9.5        119      15041       1458        512       14.1       1369         81         52         27         31         27         20 
    5313.0      50.26       1.19       10.7        119      14906       1457        512       14.1       1369         81         52         27         31         27         20 
    5314.0      50.65       1.18       10.5        119      14773       1457        512       15.3       1419         86         55         28         32         27         26 
    5315.0      48.89       1.23       10.1        119      15048       1457        512       16.0       1513         92         58         30         34         33         31 
    5316.0      50.96       1.18       10.7        119      14809       1461        512       16.4       1545         95         60         30         34         33         31 
    5317.0      50.96       1.18       12.4        119      15237       1462        512       16.2       1545         95         61         29         34         33         27 
    5318.0      50.00       1.20       11.4        120      15160       1463        512       14.7       1497         93         59         29         34         29         25 
    5319.0      50.96       1.18       11.1        119      15405       1465        512       14.1       1369         81         52         27         31         27         20 
    5320.0      49.36       1.22       10.0        119      14988       1462        512       11.3       1064         68         41         21         21         18         16 
    5321.0      50.00       1.20       10.8        119      14855       1465        512       14.3       1387         87         55         27         31         25         22 
    5322.0      50.96       1.18       12.2        119      14744       1466        512       16.0       1461         91         59         30         32         27         27 
    5323.0      48.67       1.23       12.0        119      15360       1467        512       16.6       1597         98         62         31         36         37         28 
    5324.0      49.99       1.20       11.9        119      15346       1472        512       16.3       1597         98         61         30         33         30         28 
    5325.0      50.03       1.20       10.9        120      15456       1472        512       16.5       1534         98         62         30         35         31         29 
    5326.0      52.08       1.15       12.5        119      15796       1471        512       16.8       1534         98         62         30         35         31         29 
    5327.0      55.70       1.08       10.1        119      15735       1474        512       16.4       1491         91         60         30         33         30         27 
    5328.0      54.65       1.10       11.7        119      15668       1470        512       16.6       1519         93         60         30         34         34         28 
    5329.0      57.46       1.04       11.7        119      15841       1473        512       16.9       1532         93         60         29         35         34         28 
    5330.0      55.82       1.07       11.4        120      15919       1471        512       17.2       1580         98         61         30         35         30         31 
    5331.0      54.00       1.11       12.3        119      15677       1470        512       17.1       1580         96         61         30         35         32         25 
    5332.0      52.03       1.15       13.3        119      15776       1471        512       16.8       1551         93         59         30         33         32         27 
    5333.0      39.79       1.51       13.4        119      15811       1471        512       16.3       1461         88         57         27         32         29         25 
    5334.0      49.61       1.21       12.1        119      16283       1474        512       15.6       1364         85         53         27         29         27         29 
    5335.0      41.71       1.44       13.7        119      16155       1470        512       15.9       1373         85         55         28         32         30         29 
    5336.0      38.94       1.54        9.9        115      15603       1473        512       15.9       1373         85         56         28         32         30         28 
    5337.0      53.39       1.12       11.6        120      16357       1478        512       13.9        908         56         42         25         27         27         27 
    5338.0      51.88       1.16       11.3        119      16215       1476        512       14.9       1167         69         49         27         32         33         30 
    5339.0      49.56       1.21       10.0        119      15908       1476        512       15.8       1284         74         50         28         33         29         29 
    5340.0      50.47       1.19       10.7        119      16239       1479        513       16.1       1389         79         54         28         33         31         30 
    5341.0      48.66       1.23        9.7        119      15940       1477        513       16.6       1462         85         54         28         33         30         30 
    5342.0      49.12       1.22        9.4        119      15742       1479        513       17.0       1508         89         56         29         34         30         26 
    5343.0      51.68       1.16        9.6        119      16350       1478        513       15.7       1808         89         56         29         34         30         26 
    5344.0      52.44       1.14        9.1        120      16092       1480        513       13.7       1508         89         56         29         34         30         26 
    5345.0      49.99       1.20       11.4        119      15926       1479        513       12.5       1047         64         39         17         25         15         14 
    5346.0      49.57       1.21        9.6        119      15776       1479        513       15.1       1404         87         53         28         30         27         26 
    5347.0      49.56       1.21       10.1        119      15984       1483        513       16.5       1489         92         58         29         36         28         30 
    5348.0      54.82       1.09       10.4        119      16387       1485        513       16.7       1535         94         61         29         36         31         31 
    5349.0      77.09       0.78       11.8        120      16896       1488        513       16.5       1530         94         60         29         35         31         31 
    5350.0      82.39       0.73       13.1        119      16596       1486        513       17.2       1553         94         60         29         33         31         29 
    5351.0      75.33       0.80       11.8        119      17032       1487        513       18.3       1665        100         63         31         35         32         26 
    5352.0      76.55       0.78       11.7        120      16269       1488        513       18.8       1811        106         66         31         38         33         30 
    5353.0      72.72       0.83       12.2        119      16334       1487        513       19.4       1862        108         68         33         38         36         32 
    5354.0      80.68       0.74       12.0        120      16655       1490        513       20.1       1943        114         69         33         40         36         32 
    5355.0      76.90       0.78       12.2        119      16294       1495        513       20.5       2006        114         71         33         40         35         32 
    5356.0      75.33       0.80       12.6        119      16559       1492        513       20.8       2035        117         71         34         43         35         32 
    5357.0      75.05       0.80       12.2        120      15991       1490        513       20.8       2070        120         73         36         43         35         34 
    5358.0      77.07       0.78       12.5        119      16401       1492        513       21.1       2071        122         74         36         42         38         33 
    5359.0      87.20       0.69       12.0        120      16234       1493        513       21.0       2071        122         74         34         38         38         33 
    5360.0      84.35       0.71       11.9        119      16560       1493        513       21.4       2097        122         74         35         42         38         33 
    5361.0      83.89       0.72       12.0        120      16160       1494        513       21.4       2138        125         74         36         42         38         31 
    5362.0      84.28       0.71       11.9        119      16456       1497        513       21.5       2138        125         74         36         41         38         31 
    5363.0      85.40       0.70       12.3        120      16291       1497        513       21.7       2171        124         75         36         40         36         31 
    5364.0      78.91       0.76       11.4        119      16761       1499        513       21.6       2171        125         75         34         41         32         33 
    5365.0      77.82       0.77       11.5        120      16811       1498        513       21.9       2164        125         74         35         41         34         33 
    5366.0      78.01       0.77       11.6        119      16197       1499        513       21.8       2219        128         76         35         41         35         32 
    5367.0      78.64       0.76       13.0        119      16389       1497        513       21.7       2219        128         76         35         42         37         32 
    5368.0      49.79       1.21       13.1        116      15938       1503        513       21.6       2169        126         77         37         40         34         35 
    5369.0      64.69       0.93       10.9        119      16474       1510        514       16.4       1237         76         54         28         31         29         26 
    5370.0      54.26       1.11       11.3        120      16353       1502        514       18.1       1538         93         64         32         42         41         34 
    5371.0      55.04       1.09       11.0        120      16391       1498        514       18.2       1558         93         64         32         41         41         33 
    5372.0      60.23       1.00       11.7        119      16357       1500        514       18.0       1576         96         62         31         37         32         33 
    5373.0      60.46       0.99       11.4        119      16383       1495        514       17.7       1576         96         61         31         36         31         29 
    5374.0      68.49       0.88       11.9        120      16021       1491        514       17.6       1550         94         59         29         36         31         31 
    5375.0      51.43       1.17       12.3        119      16411       1487        514       16.7       1550         94         59         27         35         31         31 
    5375.0      51.43       1.17       12.3        119      16411       1487        514       16.4       1237         76         54         28         31         29         26 
