  MeasDpth Clmn3 Lt N  %Cutt  #1   Code  #1  %Cutt  #2   Code  #2  %Cutt  #3   Code  #3  %Cutt  #4   Code  #4  %Cutt  #5   Code  #5 Tn ClmCo 1 Tn ClmCo 2 Tn ClmCo 3 
        ft        Nb.          %       Code          %       Code          %       Code          %       Code          %       Code       Code       Code       Code 
    268.83        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    269.69        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    271.00        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    271.46        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    272.77        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    273.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    274.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    275.95        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    276.71        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    277.56        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    278.87        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    279.89        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    280.64        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    281.96        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    282.81        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    283.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    284.58        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    285.89        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    286.75        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    287.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    288.52        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    289.83        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    290.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    291.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    292.45        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    293.77        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    294.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    295.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    296.39        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    297.70        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    298.56        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    300.00        405          0          0          0          0          0          0          0          0     100.00        405          0          0          0 
    301.18        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    302.49        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    303.81        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    304.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    305.12        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    306.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    307.74        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    308.92        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    309.06        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    310.37        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    311.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
