  MeasDpth Clmn3 Lt N  %Cutt  #1   Code  #1  %Cutt  #2   Code  #2  %Cutt  #3   Code  #3  %Cutt  #4   Code  #4  %Cutt  #5   Code  #5 Tn ClmCo 1 Tn ClmCo 2 Tn ClmCo 3 
        ft        Nb.          %       Code          %       Code          %       Code          %       Code          %       Code       Code       Code       Code 
    317.16        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    318.47        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    319.78        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    321.10        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    322.41        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    323.72        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    325.03        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    326.35        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    327.66        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    328.97        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    330.28        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    331.59        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    332.91        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    334.22        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    335.53        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    336.84        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    338.16        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    339.47        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    340.78        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    342.09        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    343.41        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    344.72        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    346.03        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    347.34        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    348.65        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    349.97        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    350.00          0          0          0          0          0     100.00        406          0          0          0          0          0          0          0 
    350.20        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    351.51        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    352.82        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    354.13        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    355.45        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    356.76        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    358.07        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    359.38        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    360.70        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    362.01        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    363.32        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    364.63        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    365.94        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    367.26        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    368.57        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    369.88        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    371.19        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    372.51        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    373.82        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    375.13        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    376.44        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    377.76        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    379.07        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    380.38        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    381.69        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    383.01        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    384.32        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    385.63        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    386.94        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    388.25        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    389.57        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    390.88        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    392.19        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    393.50        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    394.82        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    396.13        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    397.44        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    398.75        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    400.00        406          0          0          0          0     100.00        406          0          0          0          0          0          0          0 
    400.07        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
    401.38        406          0          0          0          0          0          0          0          0          0          0          0          0          0 
