 Bit Depth   ROP ft/hr       ROP        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main 
        ft      ft/hr       mn/f       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm 
    4615.0      48.36       1.24       11.7        133       6462       2648        766        2.8        382         17         13          0         12          0          0 
    4616.0      49.38       1.21       11.6        133       6354       2640        765        2.9        386         17         11          0          0          0          0 
    4617.0      31.94       1.88       12.0        133       6359       2642        766        3.0        403         19         13          0         10          0          0 
    4618.0      30.39       1.97       11.5        133       6693       2643        766        2.9        403         19         14          0         11          0          0 
    4619.0      27.21       2.20       10.2        133       6108       2648        766        2.9        366         17         14         10         13          0          0 
    4620.0      30.48       1.97        9.9        133       6282       2663        765        1.9        221         11         12          0         12          0          0 
    4621.0      44.74       1.34       12.3        133       6941       2675        765        1.9        235         12          0          0         10          0          0 
    4622.0      52.43       1.14       10.5        133       6965       2675        765        2.1        254         12          0          0          0          0          0 
    4623.0      57.65       1.04       10.7        133       7244       2680        765        2.2        284         13          0          0         10          0          0 
    4624.0      53.39       1.12       11.1        133       6947       2691        765        2.4        300         13          0          0         10          0          0 
    4625.0      58.26       1.03       10.9        133       6431       2692        765        2.6        337         15         11          0         11         10          0 
    4626.0      50.47       1.19       11.3        133       6259       2700        765        2.6        337         15         11          0         12          0          0 
    4627.0      58.71       1.02       10.7        133       6534       2697        765        2.9        373         16         12          0         12          0          0 
    4628.0      64.68       0.93       10.7        133       6943       2702        765        3.1        397         17         12          0         10          0          0 
    4629.0      59.58       1.01       11.0        133       7063       2703        765        3.1        404         17         14         11         11          0          0 
    4630.0      54.59       1.10       11.0        133       6729       2709        765        3.0        404         17         14         11         11         11          0 
    4631.0      48.27       1.24       11.3        133       6445       2715        765        3.5        445         19         15          0         14          0          0 
    4632.0      41.22       1.46       11.2        133       6910       2723        765        3.0        152          0          0          0          0          0          0 
    4633.0      48.32       1.24       11.0        133       7256       2723        765        3.0        413         19         14         11         13          0          0 
    4634.0      53.04       1.13       10.9        133       7018       2732        765        2.7        374         17         13          0         12          0          0 
    4635.0      45.53       1.32       11.0        133       6647       2732        765        2.4        331         15         11          0         11          0          0 
    4636.0      29.93       2.00       11.3        133       6767       2732        765        3.8        378         19         16         10         14          0          0 
    4637.0      49.61       1.21       10.8        133       6856       2733        765        4.2        492         24         20         10         14         12         10 
    4638.0      58.57       1.02       10.8        133       6975       2741        765        4.5        492         24         20          0         11         13         10 
    4639.0      54.39       1.10       11.0        133       7075       2742        765        4.5        549         27         22          0         11         13          0 
    4640.0      69.68       0.86       10.7        133       7313       2739        765        3.6        490         24         19         11         13         13          0 
    4641.0      63.52       0.94       10.4        133       6434       2737        765        3.7        466         22         17         12         14         15         10 
    4642.0      60.36       0.99       10.8        133       6523       2745        765        3.8        459         22         16         11          0         12          0 
    4643.0      64.79       0.93       10.6        133       6601       2737        765        3.8        469         22         16          0         14         12          0 
    4644.0      67.04       0.90       10.3        134       5554       2741        765        3.9        493         22         17          0         14         11          0 
    4645.0      55.58       1.08       10.6        133       6854       2743        765        4.1        528         24         18          0         15         12          0 
    4646.0      63.53       0.94       10.6        133       7720       2743        766        4.1        528         24         18          0          0         12          0 
    4647.0      65.84       0.91       10.5        133       6252       2745        765        4.1        528         24         19          0         13         12          0 
    4648.0      59.34       1.01       10.7        133       6407       2743        765        4.7        581         25         20          0          0         12          0 
    4649.0      57.74       1.04       10.7        133       6612       2741        765        4.7        581         26         20          0         15         12          0 
    4650.0      57.85       1.04       10.7        133       6122       2744        765        4.9        591         29         21          0         15         15         10 
    4651.0      49.93       1.20       10.7        133       6115       2745        765        4.9        575         28         21          0         17         15         10 
    4652.0      42.88       1.40       10.9        133       6718       2744        765        5.1        602         29         21          0         17         15          0 
    4653.0      40.37       1.49       10.7        133       6782       2745        765        5.0        602         29         21          0          0         13         10 
    4654.0      32.30       1.86       11.0        133       6247       2746        765        4.7        579         27         22          0         16         14         10 
    4655.0      47.77       1.26       10.7        133       6789       2750        765        4.4        525         25         18          0         16         14          0 
    4656.0      24.14       2.49        6.8        134       6274       2750        765        4.1        489         23         16         11         16         15         13 
    4657.0      30.52       1.97        5.0        134       6282       2752        764        5.0        470         23         23         10         15         17         12 
    4658.0      46.43       1.29        7.6        134       6782       2754        765        5.6        565         28         25         13         19         17         12 
    4659.0      63.59       0.94        7.3        134       7446       2754        765        5.6        565         29         25         11         15         15         11 
    4660.0      65.49       0.92        7.8        134       7343       2752        764        6.2        611         30         25         13         15         16         12 
    4661.0      67.87       0.88        8.5        134       7290       2755        765        7.3        721         35         29         16         20         16         15 
    4662.0      78.38       0.77        8.0        134       7376       2751        764        7.5        838         37         31         18         20          0         15 
    4663.0      80.14       0.75        7.9        133       8540       2756        764        7.5        838         37         31         18         20         12         15 
    4664.0      87.94       0.68        8.7        134       7660       2754        765        8.7        853         38         31         17         22         12         14 
    4665.0      75.00       0.80        8.8        134       8541       2751        765        8.9       1000         44         36         19         25          0         14 
    4666.0      84.34       0.71        7.8        134       6979       2745        764        9.2       1000         45         36         21         26          0         14 
    4667.0      91.28       0.66        8.5        134       7849       2753        764        9.5       1077         46         37         21         26         11         14 
    4668.0      82.21       0.73        8.8        134       6985       2749        764        9.6       1120         48         38         20         26         11         16 
    4669.0      76.78       0.78        8.8        134       7545       2755        764       10.4       1120         48         38         20         26         10         18 
    4670.0      70.60       0.85        9.4        134       7773       2759        765       10.4       1218         55         41         24         26         16         18 
    4671.0      72.23       0.83        9.1        134       7517       2752        765        9.7       1110         49         37         22         25         13          0 
    4672.0      81.83       0.73        9.0        134       7034       2754        765       11.4       1363         60         46         26         28         18         14 
    4673.0      68.06       0.88        9.0        134       7219       2757        765       12.5       1379         62         46         26         30         20         16 
    4674.0      80.04       0.75        9.1        134       7177       2753        764       12.8       1448         63         49         28         30         20         18 
    4675.0      72.24       0.83        9.3        134       7303       2754        764       12.5       1454         64         50         30         31         25         19 
    4676.0      80.33       0.75        9.3        134       8414       2756        764       12.7       1490         66         51         30         34         27         19 
    4677.0      72.27       0.83        9.6        134       8865       2758        765       12.4       1490         66         51         28         34         27         14 
    4678.0      70.85       0.85        9.8        134       7002       2756        764       13.2       1558         71         54         30         35         27         17 
    4679.0      70.83       0.85        9.3        134       8080       2757        765       13.3       1558         71         54         32         35         27         17 
    4680.0      69.41       0.86        9.0        134       7048       2754        764       13.2       1516         71         56         32         36         26         17 
    4681.0      80.25       0.75        8.5        134       7338       2758        765       12.6       1405         67         54         31         36         26         17 
    4682.0      73.63       0.81        9.2        134       8348       2758        764       12.7       1433         68         54         32         35         26         16 
    4683.0      68.22       0.88        9.4        134       7603       2762        764       12.7       1433         68         52         32         35         23         16 
    4684.0      70.88       0.85        9.5        134       6303       2759        764       13.8       1508         71         57         33         36         29         19 
    4685.0      78.36       0.77        9.5        134       8135       2756        764       14.5       1508         71         57         33         37         29         22 
    4686.0      83.96       0.71        9.3        134       7533       2757        765       14.5       1612         77         60         35         38         29         22 
    4687.0      82.07       0.73        9.5        134       9591       2763        764       14.0       1612         77         60         35         38         29         20 
    4688.0      76.58       0.78        9.3        134       8048       2754        765       13.7       1515         72         56         33         35         25         20 
    4689.0      82.42       0.73        9.0        135       7874       2754        765       14.1       1579         72         58         35         39         32         21 
    4690.0      87.66       0.68        9.1        147       8041       2754        764       14.6       1638         78         61         36         41         32         26 
    4691.0      73.82       0.81        9.3        147       8004       2756        765       14.6       1638         78         61         36         41         29         26 
    4692.0      75.66       0.79        9.5        148       7410       2753        764       17.1       1623         80         62         37         40         32         20 
    4693.0      85.31       0.70        9.5        147       8066       2752        764       17.0       1940         94         75         43         45         40         29 
    4694.0      84.36       0.71        9.6        147       7755       2751        765       16.2       1940         94         75         43         45         40         29 
    4695.0      68.45       0.88        9.3        147       6635       2757        765       15.2       1940         94         75         43         45         40         29 
    4696.0      73.94       0.81        9.9        147       8442       2757        764       14.0       1631         78         61         36         40         28         22 
    4697.0      81.68       0.73        9.3        147       6647       2746        765       15.1       1674         82         63         37         39         31         21 
    4698.0      88.89       0.67        9.7        147       7459       2753        764       15.1       1674         82         63         37         39         31         21 
    4699.0      77.30       0.78        9.4        147       6640       2754        764       13.5       1504         73         55         34         36         27         20 
    4700.0      80.56       0.74        9.8        147       7662       2755        764       13.6       1530         73         55         35         37         28         22 
    4701.0      90.60       0.66        9.5        147       7786       2750        764       14.5       1668         78         62         37         39         29         22 
    4702.0      90.14       0.67        9.4        147       6855       2750        764       14.8       1668         78         62         37         40         29         21 
    4703.0      71.09       0.84        9.7        147       7518       2758        764       14.3       1633         78         61         37         41         27         22 
    4704.0      75.24       0.80        9.7        147       6786       2752        764       14.4       1621         77         62         36         41         27         22 
    4705.0      83.60       0.72        9.3        147       7230       2751        765       14.5       1621         77         62         36         41         29         22 
    4706.0      79.20       0.76        9.8        147       7056       2758        764       12.8       1534         75         57         35         41         29         16 
    4707.0      71.04       0.84        9.8        147       8787       2763        764       12.9       1463         71         56         33         34         26         16 
    4708.0      75.15       0.80       10.1        147       7293       2755        764       12.9       1463         71         56         32         34         26         14 
    4709.0      81.05       0.74        9.5        147       7687       2755        765       13.5       1417         68         54         31         34         23         16 
    4710.0      72.51       0.83       10.0        147       7188       2759        764       13.6       1543         76         58         34         36         24         18 
    4711.0      72.53       0.83        9.9        147       7524       2763        765       15.1       1543         76         58         34         38         29         23 
    4712.0      66.01       0.91       10.0        147       7528       2759        764       15.1       1737         84         65         38         41         30         23 
    4713.0      75.43       0.80        9.8        147       6669       2759        764       13.7       1539         76         59         35         36         26         16 
    4714.0      72.48       0.83        9.8        147       7306       2763        765       12.3       1362         66         51         31         34         27         18 
    4715.0      63.47       0.95       10.1        147       6907       2758        764       12.4       1362         66         52         32         34         27         18 
    4716.0      75.58       0.79        9.9        147       7038       2758        765       12.1       1355         66         52         32         34         26         17 
    4717.0      70.99       0.85        9.5        147       6041       2760        764       12.7       1322         67         52         32         34         25         17 
    4718.0      65.95       0.91       10.2        147       6874       2762        764       13.1       1439         75         58         33         39         29         16 
    4719.0      68.50       0.88        9.9        147       7053       2758        764       12.9       1439         71         58         33         39         29         16 
    4720.0      69.65       0.86       10.3        147       8131       2769        764       12.6       1374         68         56         33         37         28         14 
    4721.0      64.83       0.93       10.2        147       6055       2757        764       12.4       1374         71         56         33         37         28         14 
    4722.0      63.51       0.94       10.3        147       7045       2759        765       13.4       1360         71         56         34         36         28         14 
    4723.0      73.63       0.81       10.0        147       7094       2758        764       14.1       1542         79         63         37         42         32         22 
    4724.0      71.29       0.84       10.3        147       7180       2756        765       14.3       1542         79         63         37         42         32         23 
    4725.0      69.62       0.86       10.0        147       6729       2760        764       13.2       1502         75         61         35         38         32         23 
    4726.0      64.76       0.93       10.1        147       7444       2756        764       18.1       1687         87         68         41         45         34         24 
    4727.0      41.47       1.45       10.6        147       6205       2756        764       18.4       1960        101         83         49         54         42         32 
    4728.0      18.71       3.21       10.7        147       6699       2755        764       13.3       1397         73         61         38         42         31         23 
    4729.0      18.61       3.22       10.8        147       6486       2755        764       10.9        982         64         56         35         37         33         21 
    4730.0      25.02       2.40       10.4        147       5720       2755        764       11.0        980         62         55         33         37         29         22 
    4731.0      39.61       1.51        9.1        147       6374       2752        764       10.8       1047         59         52         33         35         29         22 
    4732.0      49.57       1.21        8.8        147       6612       2750        764       13.0       1243         65         57         34         41         34         24 
    4733.0      56.54       1.06        9.4        147       7147       2756        764       18.2       1688         87         75         46         54         47         37 
    4734.0      60.45       0.99        8.5        147       6650       2749        765       19.9       1938         97         84         52         62         51         39 
    4735.0      65.85       0.91        8.9        147       6440       2750        765       20.0       1938         97         84         52         62         51         39 
    4736.0      71.11       0.84       10.0        147       7646       2756        765       20.1       1911         92         80         52         58         51         41 
    4737.0      71.12       0.84        9.8        146       7654       2754        764       17.1       1911         90         80         52         58         50         41 
    4738.0      82.39       0.73        9.4        147       6781       2749        764       13.7       1625         75         65         40         48         39         33 
    4739.0      69.67       0.86        9.9        147       5853       2751        765       13.8       1422         63         52         34         39         30         26 
    4740.0      64.65       0.93       10.1        147       6368       2757        764       15.2       1573         70         58         39         40         35         26 
    4741.0      69.65       0.86       10.4        147       7397       2749        765       14.9       1573         72         58         39         41         35         26 
    4742.0      73.67       0.81       10.1        147       7601       2754        764       15.4       1592         72         59         39         41         35         25 
    4743.0      64.74       0.93       10.2        148       6111       2756        765       16.1       1592         72         60         40         41         37         26 
    4744.0      63.38       0.95       10.4        147       6663       2751        765       17.2       1732         79         64         42         46         37         31 
    4745.0      63.88       0.94       10.4        147       7333       2750        764       16.1       1732         79         63         42         44         37         31 
    4746.0      61.68       0.97       10.4        147       5632       2753        764       15.7       1617         74         61         42         43         37         28 
    4747.0      60.65       0.99       10.4        147       6719       2756        765       14.2       1542         70         58         38         43         36         26 
    4748.0      74.21       0.81       10.2        147       8167       2754        765       15.6       1570         71         59         40         44         37         30 
    4749.0      67.46       0.89       10.3        147       6562       2759        764       14.7       1570         71         59         40         44         38         30 
    4750.0      62.71       0.96       10.0        147       4549       2754        764       15.1       1589         72         57         38         43         38         27 
    4751.0      57.77       1.04       10.2        147       7226       2752        764       15.7       1678         73         59         41         43         38         28 
    4752.0      40.41       1.48        8.6        147       6725       2754        764       15.5       1678         74         59         41         43         38         31 
    4753.0      25.61       2.34        5.3        148       5998       2757        765       11.7       1039         51         48         30         38         31         26 
    4754.0      42.19       1.42        6.6        148       5672       2757        765        8.8        679         35         35         24         29         24         18 
    4755.0      53.34       1.12        7.1        148       5905       2745        765        9.9        815         41         36         24         31         23         21 
    4756.0      64.00       0.94        8.2        148       7242       2749        765       10.1        876         43         37         25         31         24         16 
    4757.0      62.32       0.96        8.3        148       8139       2759        765       10.7        979         48         39         26         30         31         20 
    4758.0      64.30       0.93        8.4        148       6253       2754        765       10.9        997         48         40         26         30         31         20 
    4759.0      61.85       0.97        8.5        148       6249       2752        765       11.4       1101         50         42         27         30         26         19 
    4760.0      83.53       0.72        8.5        148       6162       2755        765       11.7       1101         50         42         27         31         26         19 
    4761.0      81.79       0.73        9.4        148       6383       2752        765       11.9       1180         52         43         29         34         29         22 
    4762.0      72.08       0.83        9.4        148       6488       2747        764       12.3       1193         54         43         29         34         29         22 
    4763.0      54.98       1.09        9.5        148       7016       2748        765       11.9       1193         54         43         29         31         27         19 
    4764.0      59.54       1.01       10.2        148       7532       2760        765       12.6       1254         57         45         30         33         26         23 
    4765.0      63.00       0.95        9.8        148       7233       2753        765       12.5       1254         57         45         30         33         32         23 
    4766.0      57.14       1.05        9.8        148       7551       2755        764       12.4       1243         56         45         29         32         32         18 
    4767.0      65.79       0.91       10.0        148       7972       2759        765       20.4       1623         74         59         39         46         40         31 
    4768.0      57.80       1.04       10.1        148       7748       2759        765       23.3       2279        108         86         60         64         61         44 
    4769.0      72.25       0.83        9.4        148       8013       2752        764       25.2       2421        111         90         63         68         62         50 
    4770.0      78.35       0.77        9.5        148       7543       2758        765       26.3       2589        120         95         65         71         67         52 
    4771.0      66.77       0.90        9.8        148       8139       2755        765       26.4       2589        120         95         65         71         67         52 
    4772.0      85.14       0.70        9.5        148       8528       2748        765       18.6       2563        114         93         63         70         62         49 
    4773.0      72.02       0.83        9.4        148       6952       2753        765       14.9       1380         64         51         33         36         33         26 
    4774.0      65.88       0.91        9.7        148       6975       2757        765       13.6       1257         59         49         32         36         31         22 
    4775.0      65.90       0.91       10.0        148       6521       2756        765       14.2       1347         65         53         35         38         34         26 
    4776.0      71.98       0.83        9.6        148       7164       2760        764       14.0       1347         65         53         35         38         34         27 
    4777.0      70.65       0.85        9.5        148       7744       2765        765       14.4       1314         63         51         33         37         33         27 
    4778.0      64.81       0.93       10.2        148       7655       2762        765       15.8       1492         70         57         36         43         37         29 
    4779.0      79.91       0.75        9.8        148       7426       2757        765       14.9       1492         70         57         36         43         37         29 
    4780.0      70.58       0.85       10.4        148       8238       2760        765       15.5       1525         70         58         40         43         40         28 
    4781.0      63.14       0.95       10.1        148       6974       2756        765       16.0       1543         71         60         40         43         41         33 
    4782.0      62.39       0.96       10.1        148       8017       2757        764       15.9       1543         71         60         39         43         41         33 
    4783.0      67.17       0.89        9.8        148       8984       2762        765       13.9       1291         59         51         34         37         36         27 
    4784.0      64.12       0.94       10.1        148       7882       2759        765       14.0       1277         62         49         34         38         36         27 
    4785.0      63.36       0.95       10.1        148       7667       2757        765       12.8       1277         62         48         34         38         34         27 
    4786.0      62.54       0.96       10.1        148       6542       2761        765       12.4       1174         55         48         32         34         30         23 
    4787.0      62.68       0.96       10.0        148       6112       2763        765       11.9       1074         52         43         30         33         30         19 
    4788.0      57.13       1.05       10.1        148       6533       2755        765       11.3       1058         51         43         28         30         28         19 
    4789.0      53.09       1.13       10.4        148       6158       2757        765       11.1        982         49         41         28         32         27         20 
    4790.0      55.56       1.08       10.4        148       6319       2762        765       11.3        982         48         41         28         32         29         20 
    4791.0      57.58       1.04       10.2        148       6596       2756        765       11.2        982         50         43         28         30         29         19 
    4792.0      66.12       0.91       10.2        148       7112       2763        765       11.9       1022         51         42         29         32         29         21 
    4793.0      60.45       0.99       10.2        148       7084       2762        764       12.0       1065         53         44         30         33         32         22 
    4794.0      51.09       1.17       10.5        148       7425       2759        765       11.9       1065         53         44         30         34         32         22 
    4795.0      69.72       0.86       10.3        148       8600       2764        765       10.9        987         50         40         26         31         26         21 
    4796.0      64.99       0.92       10.2        148       9135       2771        764       10.9       1000         50         40         28         31         27         21 
    4797.0      65.75       0.91       10.1        148       7853       2764        764       11.6       1113         53         43         27         32         28         23 
    4798.0      65.91       0.91       10.1        148       7823       2762        764       11.5       1113         53         43         27         32         28         23 
    4799.0      51.37       1.17       10.3        148       6997       2766        765       11.2       1077         50         42         28         29         31         20 
    4800.0      22.51       2.67        7.8        148       5917       2747        762       11.0       1047         50         42         28         31         27         24 
    4801.0      18.70       3.21        9.2        148       5798       2731        759        6.5        413         24         27         14         19         20         17 
    4802.0      15.91       3.77       10.1        148       6266       2754        763        5.7        368         22         21         13         16         13         15 
    4803.0      34.24       1.75       10.1        148       7100       2754        763        6.6        467         26         24         15         18         12         18 
    4804.0      18.89       3.18       10.8        148       5770       2754        763        6.7        496         28         24         15         18         15         18 
    4805.0      17.11       3.51       10.8        148       6194       2752        763        5.9        396         22         21         12         17         14         15 
    4806.0      41.69       1.44       10.4        148       6486       2755        763        6.0        412         23         21         12         15         12         15 
    4807.0      27.07       2.22       10.6        148       6744       2750        763        6.8        513         27         26         14         17         16         12 
    4808.0       6.90       8.70       12.7        148       6053       2747        763        6.5        478         27         24         14         17         17         17 
    4809.0       3.27      18.36       13.1        116       6327       2751        763        7.3        224         19         19         13         21         28         26 
    4810.0       4.49      13.36       14.0        117       6383       2746        763        7.5        233         19         19         13         19         38         26 
    4811.0       6.70       8.96       16.1        109       6853       2743        763        6.9        239         16         14          0         16         27         20 
    4812.0      25.85       2.32       15.7        110       7450       2744        763        7.7        345         22         14          0         16         24         18 
    4813.0      39.61       1.51       10.3        116       7247       2743        763        8.9        514         24         20          0         10         14         10 
    4814.0      59.31       1.01       10.4        117       7587       2743        763       10.1        598         27         22         11         15         14         13 
    4815.0      59.47       1.01       11.2        127       7753       2740        763       10.6        766         36         27         16         18         20         15 
    4816.0      63.57       0.94       11.0        134       5843       2735        763       11.4        849         37         28         17         18         20         12 
    4817.0      25.04       2.40        7.3        134       5523       2710        759       11.9        946         42         31         19         24         29         23 
    4818.0      46.41       1.29        9.3        134       7270       2713        760        8.5        437         21         20         13         13         15         13 
    4819.0      68.27       0.88       10.7        134       7703       2741        763        9.1        588         28         24         13         15         12         13 
    4820.0      63.46       0.95       10.6        134       6905       2738        763        9.1        588         28         24         13         15         11         13 
    4821.0      65.90       0.91       10.9        134       6560       2731        763        7.6        386         17          0          0         12         14         11 
    4822.0      62.47       0.96       11.0        134       7107       2741        763        9.6        806         35         26         14         16         14         17 
    4823.0      59.34       1.01       10.8        134       7553       2739        763       11.1        922         38         29         16         19         15         14 
    4824.0      58.45       1.03       11.0        134       6678       2730        762       11.4        986         41         31         16         21         17         14 
    4825.0      57.68       1.04       11.2        134       7760       2741        763       10.3        795         33         27         14         15         14          0 
    4826.0      61.38       0.98       10.9        134       7241       2733        762       10.1        787         34         25         12         15         14         13 
    4827.0      57.19       1.05       10.5        134       7800       2739        763       12.3       1025         43         31         19         21         18         13 
    4828.0      59.51       1.01       10.8        134       7180       2742        763       13.0       1148         47         35         20         21         23          0 
    4829.0      57.46       1.04       11.0        134       7787       2740        762       14.0       1314         55         40         24         24         25         19 
    4830.0      56.02       1.07       11.4        134       7827       2738        763       14.5       1397         58         41         24         27         30         20 
    4831.0      52.29       1.15       11.3        134       7594       2740        763       15.4       1489         61         42         27         29         30         23 
    4832.0      51.02       1.18       11.5        134       7625       2740        763       15.4       1489         62         42         27         29         29         23 
    4833.0      56.70       1.06       11.3        134       7349       2742        763       14.9       1458         62         43         26         30         27         19 
    4834.0      50.96       1.18       11.4        134       6583       2741        763       14.6       1400         62         43         25         30         27         19 
    4835.0      51.99       1.15       11.2        134       6558       2729        763       14.3       1317         57         40         24         27         25         19 
    4836.0      56.61       1.06       11.5        134       7329       2743        763       14.4       1306         57         41         26         27         30         22 
    4837.0      50.09       1.20       11.2        134       7451       2740        763       14.9       1353         58         42         28         29         30         21 
    4838.0      52.75       1.14       11.4        134       7612       2734        763       14.9       1353         59         42         28         29         29         20 
    4839.0      57.82       1.04       11.0        134       7200       2742        763       15.6       1391         59         43         27         30         28         20 
    4840.0      60.82       0.99       11.3        134       8182       2737        763       16.0       1455         61         44         27         31         30         22 
    4841.0      57.59       1.04       11.2        134       7036       2730        763       16.2       1497         61         45         26         30         28         22 
    4842.0      54.37       1.10       11.3        134       7494       2743        762       16.1       1497         62         45         26         29         28         22 
    4843.0      55.33       1.08       11.4        134       6695       2741        763       15.4       1460         62         43         26         29         30         22 
    4844.0      51.48       1.17       11.0        134       5989       2731        763       15.6       1470         61         42         25         27         31         21 
    4845.0      45.77       1.31       11.5        134       6448       2740        763       16.0       1521         62         43         24         29         25         21 
    4846.0      33.50       1.79        9.2        134       5553       2733        762       15.7       1521         62         43         24         29         27         21 
    4847.0      77.01       0.78       10.4        134       6456       2732        761       12.3        682         36         33         20         26         22         19 
    4848.0      73.66       0.81        9.9        134       9000       2742        761       14.1        913         43         35         22         26         26         19 
    4849.0      69.31       0.87        9.4        134       6978       2739        761       15.8       1168         49         40         25         28         26         18 
    4850.0      86.03       0.70       10.1        135       8566       2738        761       17.2       1400         59         42         26         28         27         22 
    4851.0      85.30       0.70       10.2        134       7256       2736        761       18.2       1606         64         46         28         31         29         25 
    4852.0      86.22       0.70       10.8        134       7300       2735        761       18.9       1739         67         48         28         31         29         26 
    4853.0      83.57       0.72       10.8        134       8360       2736        761       20.1       1858         70         50         30         34         29         26 
    4854.0      83.80       0.72       10.6        134       7111       2735        761       21.3       1858         70         50         30         34         29         26 
    4855.0      85.39       0.70       10.2        134       6682       2729        761       22.5       2242         86         57         32         35         37         29 
    4856.0      79.97       0.75       11.2        134       7792       2730        761       23.3       2386         90         60         35         38         37         32 
    4857.0      72.21       0.83       11.8        134       8265       2740        761       23.9       2476         93         62         36         38         37         32 
    4858.0      75.18       0.80       11.8        134       7915       2735        761       24.0       2527         97         65         37         41         37         30 
    4859.0      75.11       0.80       11.7        134       7595       2729        761       24.1       2522         97         66         37         42         36         30 
    4860.0      83.78       0.72       11.4        134       8649       2740        761       24.7       2580        101         68         39         44         40         36 
    4861.0      85.92       0.70       11.1        134       8066       2741        761       25.5       2679        105         71         41         46         42         36 
    4862.0      89.07       0.67        9.8        134       8105       2739        760       26.4       2803        111         74         42         48         44         36 
    4863.0      84.04       0.71       10.8        134       7780       2736        761       27.2       2803        111         74         42         48         44         36 
    4864.0      83.49       0.72       10.3        134       7364       2737        761       28.3       2935        116         76         43         49         45         36 
    4865.0      85.99       0.70        9.5        134       8208       2744        761       29.6       3134        121         80         45         50         46         35 
    4866.0      86.06       0.70        9.8        134       7182       2743        761       31.9       3359        126         79         45         51         45         34 
    4867.0      85.77       0.70       11.6        134       7857       2741        761       32.9       3713        139         84         46         51         49         36 
