  MeasDpth Clmn3 Lt N  %Cutt  #1   Code  #1  %Cutt  #2   Code  #2  %Cutt  #3   Code  #3  %Cutt  #4   Code  #4  %Cutt  #5   Code  #5 Tn ClmCo 1 Tn ClmCo 2 Tn ClmCo 3 
        ft        Nb.          %       Code          %       Code          %       Code          %       Code          %       Code       Code       Code       Code 
   1609.68        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1610.99        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1612.30        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1613.62        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1614.93        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1616.24        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1617.55        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1618.87        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1620.18        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1621.49        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1622.80        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1624.11        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1625.43        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1626.74        400          0          0          0          0          0          0          0          0          0          0          0          0          5 
   1628.05        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1629.36        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1630.68        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1631.99        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1633.30        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1634.61        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1635.93        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1637.24        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1638.55        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1639.86        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1640.91        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1641.60        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1642.49        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1643.80        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1644.75          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1645.11        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1646.42        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1647.74        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1650.00          0          0          0          0          0          0          0      80.00        400      20.00        405          0          0          0 
   1650.10        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1651.41        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1652.72        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1654.04        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1655.35        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1656.66        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1657.97        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1659.29        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1660.60        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1661.91        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1663.22        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1664.53        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1665.85        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1666.90        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1667.16        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1668.47        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1669.78        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1670.83        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1671.79        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1672.51        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1673.72        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1674.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1675.03        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1676.35        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1677.66        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1678.97        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1680.28        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1681.60        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1682.91        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1684.22        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1685.89        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1686.84        428          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1687.21        428          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1688.48        428          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1689.80        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1690.78        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1691.11        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1692.42        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1693.73        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1694.72        401          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1695.90        401          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1696.62        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1697.67        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1698.98        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1700.00          0          0          0          0          0          0          0      40.00        400      60.00        405          0          0          0 
   1700.79        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1701.81        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1702.10        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1703.12        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1704.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1705.74        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1707.05        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1708.37        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1709.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1710.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1712.30        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1713.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1714.93        405          0          0          0          0          0          0          0          0          0          0          0          0          5 
   1716.24        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1717.55        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1718.87        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1720.18        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1721.49        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1722.80        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1723.75          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1724.11        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1725.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1726.74        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1728.05        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1729.36        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1730.68        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1731.99        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1732.71        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1733.30        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1734.61        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1735.93        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1736.65        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1737.96        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1738.55        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1739.86        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1740.58        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1741.90        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1742.49        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1743.80        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1744.52        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1745.83        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1746.82        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1747.74        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1748.46        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1750.00        405          0          0          0          0          0          0      20.00        400      80.00        405          0          0          0 
   1751.31        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1752.63        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1753.94        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1755.81        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1756.56        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1757.87        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1758.43        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1759.74        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1760.50        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1761.81        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1762.37        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1763.68        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1764.99        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1765.75        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1766.60        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1767.91        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1768.37        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1769.69        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1771.00        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1771.85        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1773.00        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1773.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1774.94        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1776.25        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1777.56        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1778.87        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1780.18        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1781.50        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1782.81        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1784.12        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1785.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1786.75        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1788.06        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1789.37        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1790.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1792.00        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1793.31        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1794.69        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1796.00        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1797.61          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1798.62        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1800.00          0          0          0          0          0          0          0      40.00        400      60.00        405          0          0          0 
   1800.49        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1801.81        405          0          0          0          0          0          0          0          0          0          0          0          0          5 
   1803.12        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1804.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1805.74        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1807.05        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1808.37        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1809.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1810.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1812.30        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1813.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1814.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1815.39        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1816.70        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1817.55        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1818.87        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1819.32        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1820.64        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1821.95        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1822.80        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1823.10        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1824.11        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1825.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1826.74        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1828.05        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1829.36        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1830.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1831.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1833.30        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1834.61        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1835.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1837.24        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1838.55        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1839.86        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1841.18        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1842.49        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1843.80        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1845.11        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1846.42        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1847.74        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1850.00          0          0          0          0          0          0          0      20.00        400      80.00        405          0          0          0 
   1850.10        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1851.41        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1852.79        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1854.10        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1855.41        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1856.73        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1857.97        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1858.04        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1859.29        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1860.60        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1861.91        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1863.22        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1864.53        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1865.85        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1866.60        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1867.29        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1868.47        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1869.78        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1871.10        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1872.41        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1873.72        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1875.03        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1876.61          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1877.66        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1878.97        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1880.28        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1881.60        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1882.91        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1883.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1884.22        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1885.53        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1886.84        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1887.93        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1888.16        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1889.47        405          0          0          0          0          0          0          0          0          0          0          0          0          5 
   1890.78        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1892.09        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1893.41        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1894.72        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1896.03        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1897.34        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1898.66        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1900.00          0          0          0          0          0          0          0      30.00        400      70.00        405          0          0          0 
   1900.20        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1901.51        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1902.82        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1904.13        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1905.45        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1906.76        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1908.07        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1909.38        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1910.70        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1911.71        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1912.01        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1913.32        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1914.63        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1915.95        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1916.96        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1917.59        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1918.90        100          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1919.59        100          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1920.90        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1922.21        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
   1923.52        400          0          0          0          0          0          0          0          0          0          0          0          0          0 
