 Bit Depth   ROP m/hr        ROP        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main 
        ft      ft/hr       mn/f       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm 
    1455.0      43.40       1.38       10.0         62       5168       1824        771        9.9       2013          0          0          0          0          0          0 
    1460.0      15.44       3.88       12.5         60       5545       1738        752        6.0       1259          0          0          0          0          0          0 
    1465.0     109.45       0.55        5.4         70       4187       1815        773        2.6        445          0          0          0          0          0          0 
    1470.0      93.22       0.64        3.8         68       4007       1841        777        3.5        757          0          0          0          0          0          0 
    1475.0      52.81       1.14        8.5         64       5093       1853        777        4.3        834          0          0          0          0          0          0 
    1480.0     183.91       0.33        3.0         70       3884       1875        777        4.2        834          0          0          0          0          0          0 
    1485.0     190.29       0.32        3.8         70       4046       1872        777        3.6        750          0          0          0          0          0          0 
    1490.0     168.41       0.36        4.5         70       4147       1868        777        5.2        990          0          0          0          0          0          0 
    1495.0     123.41       0.49        4.1         70       3228       1874        777        5.2        990          0          0          0          0          0          0 
    1500.0     165.99       0.36        4.6         70       3310       1857        777        9.6       1956          0          0          0          0          0          0 
    1505.0     185.13       0.32        5.9         71       3810       1887        777        9.0       1834          0          0          0          0          0          0 
    1510.0     166.41       0.36        7.3         71       3984       1882        777        7.0       1546          0          0          0          0          0          0 
    1515.0     147.08       0.41        8.0         71       3990       1895        777        8.2       1448          0          0          0          0          0          0 
    1520.0     153.32       0.39        7.5         71       3898       1894        777       11.3       2270          0          0          0          0          0          0 
    1525.0      90.68       0.66        8.2         68       3742       1896        777       11.3       2244          0          0          0          0          0          0 
    1530.0     124.81       0.48        6.2         70       3850       1890        777       12.0       2333          0          0          0          0          0          0 
    1535.0     177.36       0.34        5.6         70       3913       1891        777        8.6       1629          0          0          0          0          0          0 
    1540.0     186.56       0.32        5.2         70       4128       1902        777        7.8       1545          0          0          0          0          0          0 
    1545.0     184.26       0.33        4.6         70       3724       1892        777        6.1       1142          0          0          0          0          0          0 
    1550.0     184.53       0.33        5.8         69       5196       1897        777        9.8       1589          0          0          0          0          0          0 
    1555.0     178.25       0.34        5.9         70       3881       1896        777       11.7       2326          0          0          0          0          0          0 
    1560.0     136.51       0.44        6.9         70       3749       1896        777       12.8       2539          0          0          0          0          0          0 
    1565.0     163.42       0.37        6.4         69       3924       1896        777       12.9       2569          0          0          0          0          0          0 
    1570.0     162.23       0.37        6.5         69       3863       1920        777        9.6       1983          0          0          0          0          0          0 
    1575.0     178.03       0.34        5.9         69       3927       1921        777        8.3       1731          0          0          0          0          0          0 
    1580.0     185.62       0.32        6.8         69       4527       1912        777        6.9       1344          0          0          0          0          0          0 
    1585.0     160.21       0.37        6.6         69       3932       1913        777        9.6       1803          0          0          0          0          0          0 
    1590.0     131.52       0.46        6.2         69       3566       1917        777       11.4       2196          0          0          0          0          0          0 
    1595.0     120.30       0.50        5.2         69       3141       1921        777       12.5       2480          0          0          0          0          0          0 
    1600.0      47.35       1.27        9.8         61       4540       1924        777        9.1       1957          0          0          0          0          0          0 
    1605.0     157.74       0.38        4.7         70       3609       1924        777        7.6       1602          0          0          0          0          0          0 
    1610.0     146.80       0.41        4.9         70       3601       1916        777        6.9       1283          0          0          0          0          0          0 
    1615.0     163.97       0.37        5.3         70       3783       1908        777        6.6       1138          0          0          0          0          0          0 
    1620.0     192.86       0.31        5.0         70       3721       1911        777        9.9       1870          0          0          0          0          0          0 
    1625.0     169.91       0.35        5.0         70       3826       1901        777       12.6       2478          0          0          0          0          0          0 
    1630.0     177.20       0.34        5.2         69       4849       1898        777       12.1       2378          0          0          0          0          0          0 
    1635.0     130.51       0.46        4.2         70       3568       1900        777        9.4       1971          0          0          0          0          0          0 
    1640.0     158.88       0.38        5.3         70       4032       1895        777        9.8       1871          0          0          0          0          0          0 
    1645.0     159.11       0.38        4.7         70       3617       1881        777       11.3       2194          0          0          0          0          0          0 
    1650.0     185.49       0.32        6.4         70       4433       1873        777       12.5       2408          0          0          0          0          0          0 
    1655.0     184.46       0.33        5.3         70       4324       1875        777       14.2       2687         10          0          0          0          0          0 
    1660.0     116.22       0.52        4.7         70       4140       1874        777       18.8       3683         12          0          0          0          0          0 
    1665.0     134.35       0.45        7.5         70       5346       1889        777        9.3       1434          0          0          0          0          0          0 
    1670.0      19.48       3.08       13.7         42       6084       1879        777       10.7       2027          0          0          0          0          0          0 
    1675.0     151.56       0.40        4.9         70       4786       1882        777        9.8       1577          0          0          0          0          0          0 
    1680.0     137.83       0.44        5.9         70       4458       1883        777       10.7       2158          0          0          0          0          0          0 
    1685.0     157.19       0.38        6.4         70       4607       1876        777       11.8       2342          0          0          0          0          0          0 
    1690.0     139.71       0.43        4.7         70       4446       1864        777       11.1       1983          0          0          0          0          0          0 
    1695.0      55.88       1.07        6.8         59       4599       1866        777       10.6       1875          0          0          0          0          0          0 
    1700.0     154.83       0.39        5.1         70       4459       1852        777       11.5       2243          0          0          0          0          0          0 
    1705.0     152.41       0.39        7.3         70       5091       1852        777       10.6       1677          0          0          0          0          0          0 
    1710.0     139.88       0.43        5.8         70       4839       1849        777       12.8       2223          0          0          0          0          0          0 
    1715.0     154.04       0.39        4.9         70       4440       1845        777       15.9       2861          0          0          0          0          0          0 
    1720.0     121.58       0.49        4.3         70       4183       1847        777       17.8       3258          0          0          0          0          0          0 
    1725.0     123.77       0.48        4.7         70       5056       1847        777       11.7       2237          0          0          0          0          0          0 
    1730.0     154.62       0.39        4.0         70       4505       1846        777       15.7       2338          0          0          0          0          0          0 
    1735.0     154.44       0.39        3.3         70       4288       1834        777       24.6       4544         11          0          0          0          0          0 
    1740.0     114.60       0.52        5.2         70       5261       1833        777       25.0       4687         15          0          0          0          0          0 
    1745.0     146.26       0.41        5.3         70       4778       1832        777       32.8       5364          0          0          0          0          0          0 
    1750.0     154.83       0.39        4.7         70       4656       1842        777       33.4       6232         12          0          0          0          0          0 
    1755.0     141.51       0.42        5.7         70       4072       1854        776       25.5       5174         16          0          0          0          0          0 
    1760.0     152.24       0.39        5.4         70       4590       1855        776       11.8       2131          0          0          0          0          0          0 
    1765.0     154.08       0.39        6.3         70       4318       1852        776       12.6       1940          0          0          0          0          0          0 
    1770.0      70.04       0.86       12.7         70       4506       1850        776       17.7       3181          0          0          0          0          0          0 
    1775.0     149.89       0.40        9.5         70       4169       1856        776       17.9       3293         12          0          0          0          0          0 
    1780.0     156.42       0.38       10.1         70       4261       1850        776       13.8       2704          0          0          0          0          0          0 
    1785.0     131.19       0.46        8.6         69       3734       1838        777       17.4       3194         11          0          0          0          0          0 
    1790.0     154.08       0.39        8.7         69       4202       1840        777       12.5       2378          0          0          0          0          0          0 
    1795.0     154.65       0.39        9.4         69       4492       1836        777       12.0       2052          0          0          0          0          0          0 
    1800.0      35.57       1.69       15.5         55       6048       1810        778       19.7       3539         11          0          0          0          0          0 
    1805.0     102.89       0.58        8.8         63       4138       1804        778       11.6       2106          0          0          0          0          0          0 
    1810.0     155.13       0.39        8.6         70       4598       1802        778        9.5       1511          0          0          0          0          0          0 
    1815.0     104.83       0.57        8.8         70       3507       1792        778       15.5       2767         11          0          0          0          0          0 
    1820.0     139.56       0.43        8.6         70       4447       1799        778       12.4       2165          0          0          0          0          0          0 
    1825.0     154.26       0.39        7.9         70       4128       1816        778       10.3       1601          0          0          0          0          0          0 
    1830.0     148.55       0.40        6.9         70       4239       1810        778       16.0       2426          0          0          0          0          0          0 
    1835.0     153.54       0.39        7.4         70       3839       1792        777       21.0       3815         15          0          0          0          0          0 
    1840.0      76.23       0.79        9.7         70       3775       1791        776       22.0       4072         15          0          0          0          0          0 
    1845.0      99.60       0.60       10.1         62       4208       1793        776       20.5       3790         14          0          0          0          0          0 
    1850.0     140.72       0.43        5.6         70       3540       1791        776       15.0       2701          7          0          0          0          0          0 
    1855.0     151.85       0.40        5.4         70       3567       1803        776        6.4        864          0          0          0          0          0          0 
    1860.0      12.75       4.70       14.4         52       4958       1836        776       13.3       2339          0          0          0          0          0          0 
    1865.0      88.79       0.68        8.7         61       4235       1847        775        3.8        570          0          0          0          0          0          0 
    1870.0      34.41       1.74       10.9         55       3935       1837        775        9.2       1643          0          0          0          0          0          0 
    1875.0     145.66       0.41        6.3         68       3635       1830        775        5.0        871          1          0          0          1          1          1 
    1880.0      51.60       1.16        7.9         65       3425       1828        775        9.9       1828          0          0          0          0          0          0 
    1885.0     151.86       0.40        5.1         70       4014       1824        775        3.3        574          0          0          0          0          0          0 
    1890.0     155.59       0.39        4.7         70       3890       1844        775        5.6        914          0          0          0          0          0          0 
    1895.0     154.84       0.39        5.0         70       3764       1852        775        9.8       1855          0          0          0          0          0          0 
    1900.0     147.34       0.41        6.6         70       3847       1863        775       15.5       2520          0          0          0          0          0          0 
    1905.0      13.93       4.31       15.6         47       5826       1873        775       17.0       3150         11          0          0          0          0          0 
    1910.0      68.15       0.88       12.3         51       5371       1881        775        2.4        367          0          0          0          0          0          0 
    1915.0     142.13       0.42        4.3         70       4558       1860        775        5.9       1024          0          0          0          0          0          0 
    1920.0      49.00       1.22        6.5         63       3801       1839        775        7.1       1249          0          0          0          0          0          0 
    1925.0     143.88       0.42        5.6         71       4505       1835        775        5.4        858          0          0          0          0          0          0 
    1930.0     132.91       0.45        6.9         71       4762       1828        775        8.7       1429          0          0          0          0          0          0 
    1935.0     152.08       0.39        6.2         71       4783       1822        775       11.4       2104          0          0          0          0          0          0 
    1940.0     151.42       0.40        7.1         71       4471       1818        775       12.6       2379          0          0          0          0          0          0 
    1945.0     135.11       0.44        5.8         70       3977       1809        775       13.2       2496          0          0          0          0          0          0 
    1950.0     151.18       0.40        5.3         70       4667       1815        775        7.6       1614          0          0          0          0          0          0 
    1955.0     129.16       0.46        6.4         70       5014       1823        775        7.9       1236          0          0          0          0          0          0 
    1960.0     124.14       0.48        6.1         70       5196       1819        775       15.0       2867          0          0          0          0          0          0 
    1965.0     150.16       0.40        5.6         70       4304       1819        775       14.6       2821          0          0          0          0          0          0 
    1970.0      81.89       0.73        7.6         60       4297       1813        775       16.1       3074          0          0          0          0          0          0 
    1975.0     112.70       0.53        7.6         70       3916       1818        775       10.2       1930          0          0          0          0          0          0 
    1980.0     141.57       0.42        7.4         70       4861       1842        775        7.4       1371          0          0          0          0          0          0 
    1985.0     132.39       0.45        7.6         70       4517       1848        775        6.8       1151          0          0          0          0          0          0 
    1990.0     128.67       0.47        7.6         70       4330       1848        775       10.0       1736          0          0          0          0          0          0 
    1995.0     120.97       0.50        7.6         70       5228       1863        775       11.2       2103          0          0          0          0          0          0 
    2000.0     149.46       0.40        6.9         70       4122       1879        775       16.2       3112          0          0          0          0          0          0 
    2005.0      34.26       1.75       12.4         53       5105       1884        775       15.2       2888         10          0          0          0          0          0 
    2010.0     137.92       0.44        5.9         70       4525       1924        782        5.3        991          0          0          0          0          0          0 
    2015.0     152.65       0.39        6.9         70       4501       1935        782        7.2       1037          0          0          0          0          0          0 
    2020.0     155.79       0.39        6.8         70       4952       1937        782       13.4       2427          0          0          0          0          0          0 
    2025.0     155.04       0.39        5.9         70       4331       1943        782       16.3       3143         13          0          0          0          0          0 
    2030.0     149.42       0.40        4.7         70       3643       1935        782       18.1       3434         13          0          0          0          0          0 
    2035.0     156.89       0.38        6.1         70       3739       1936        782       18.5       3423         12          0          0          0          0          0 
    2040.0     126.93       0.47        5.6         70       3670       1910        782       17.8       3460          0          0          0          0          0          0 
    2045.0     148.42       0.40        5.8         70       4065       1899        782        5.4        895          0          0          0          0          0          0 
    2050.0     141.75       0.42        6.4         70       4382       1881        782       11.0       1708          0          0          0          0          0          0 
    2055.0     144.32       0.42        6.6         70       4351       1886        782       13.2       2410          0          0          0          0          0          0 
    2060.0     142.70       0.42        6.9         70       4982       1881        782       17.8       3391         12          0          0          0          0          0 
    2065.0     142.70       0.55        6.9         55       5172       1877        782       15.4       2943          0          0          0          0          0          0 
    2070.0     126.12       0.69        5.7         57       3801       1869        782        8.7       1619          0          0          0          0          0          0 
    2075.0     124.12       0.48        5.5         70       4357       1893        782        8.2       1430          0          0          0          0          0          0 
    2080.0     106.51       0.56        5.8         70       4265       1899        782        9.9       1855          0          0          0          0          0          0 
    2085.0     129.96       0.46        5.0         70       4895       1905        782       10.4       1912          0          0          0          0          0          0 
    2090.0     143.91       0.42        5.6         70       4446       1923        782       12.6       2375          0          0          0          0          0          0 
    2095.0     135.49       0.44        6.2         70       4677       1936        782       16.6       3169         12          0          0          0          0          0 
    2100.0     148.89       0.40        5.8         70       4190       1940        782       17.2       3284         12          0          0          0          0          0 
    2105.0     124.30       0.48        3.7         70       3548       1940        782       17.7       3382         10          0          0          0          0          0 
    2110.0     143.27       0.42        5.7         70       4972       1955        782        9.9       2033          0          0          0          0          0          0 
    2115.0     138.82       0.43        5.7         70       4675       1959        782       13.2       2285          0          0          0          0          0          0 
    2120.0     140.53       0.43        5.7         70       4663       1956        782       15.8       2983          0          0          0          0          0          0 
    2125.0     136.91       0.44        5.5         70       4760       1961        782       18.0       3379          0          0          0          0          0          0 
    2130.0     130.11       0.46        5.4         70       3780       1960        782       19.4       3742         10          0          0          0          0          0 
    2135.0     121.52       0.49        4.8         70       4054       1960        782       19.6       3832         13          0          0          0          0          0 
    2140.0      25.18       2.38       11.8         50       6221       1962        782       12.7       2478          0          0          0          0          0          0 
    2145.0      36.97       1.62       10.8         43       6241       1948        782        4.4        780          0          0          0          0          0          0 
    2150.0     153.43       0.39        7.7         71       4688       1934        782        4.9        820          0          0          0          0          0          0 
    2155.0     150.45       0.40        8.6         71       4920       1930        782        8.0       1473          0          0          0          0          0          0 
    2160.0     147.50       0.41        8.8         71       4914       1935        782       12.0       1932          0          0          0          0          0          0 
    2165.0     141.66       0.42        8.3         70       4492       1918        782       15.0       2805          0          0          0          0          0          0 
    2170.0     149.27       0.40        7.3         70       4840       1918        782       11.3       2360          0          0          0          0          0          0 
    2175.0     132.79       0.45        7.3         70       4329       1919        782        8.9       1585          0          0          0          0          0          0 
    2180.0     145.54       0.41        8.3         70       4983       1928        782       12.1       2090          0          0          0          0          0          0 
    2185.0     149.69       0.40       10.0         70       4519       1936        782       14.4       2621          0          0          0          0          0          0 
    2190.0     141.76       0.42        9.6         70       4638       1937        782       15.0       2748         10          0          0          0          0          0 
    2195.0     117.12       0.51        9.6         70       4558       1942        782       22.2       4244         15          0          0          0          0          0 
    2200.0      82.95       0.72        8.0         71       3969       1938        782       20.7       4244         16          0          0          0          0          0 
    2205.0      99.96       0.60        8.6         71       4319       1961        782        9.2       1931          0          0          0          0          0          0 
    2210.0      92.66       0.65        8.4         71       4065       1972        782       13.9       2574         12          0          0          0          0          0 
    2215.0      89.46       0.67        8.7         71       3896       1990        782       13.0       2455         12          0          0          0          0          0 
    2220.0      82.02       0.73        8.6         71       3650       1972        782       14.8       2773         17          0          0          0          0          0 
    2225.0      82.83       0.72        8.8         71       3735       1983        782       12.9       2431         15          0          0          0          0          0 
    2227.0      82.02       0.73        8.6         71       3650       1972        782       12.9       2431         15          0          0          0          0          0 
    2230.0      61.31       0.98        7.5         67       2213       1767        719        3.2        702          0          0          0          0          0          0 
    2235.0     101.68       0.59       12.6         60       3040       1346        596        2.6        693          0          0          0          0          0          0 
    2240.0     105.38       0.57       12.7         60       2864       1346        596        2.1        618          0          0          0          0          0          0 
    2245.0      84.97       0.71       12.9         60       3027       1409        607        2.6        687          0          0          0          0          0          0 
    2250.0     104.11       0.58        4.8         60       2860       1328        585        2.4        462          0          0          0          0          0          0 
    2255.0     103.70       0.58        4.4         60       2730       1402        605        2.3        456          0          0          0          0          0          0 
    2260.0      92.12       0.65        4.6         60       2969       1583        644        2.4        471          0          0          0          0          0          0 
    2265.0      61.27       0.98        2.8         60       2241       1378        596        3.2        602          0          0          0          0          0          0 
    2270.0      93.44       0.64        5.0         60       2893       1663        661        3.4        917          0          0          0          0          0          0 
    2275.0      61.43       0.98        9.0         60       3843       1660        661        3.4        917          0          0          0          0          0          0 
    2280.0     102.51       0.59        3.7         60       2936       1861        702        2.9        737          0          0          0          0          0          0 
    2285.0     103.68       0.58        4.7         60       3060       1864        702        2.7        674          0          0          0          0          0          0 
    2290.0     102.93       0.58        4.8         60       2960       1868        702        3.0        701          0          0          0          0          0          0 
    2295.0     103.69       0.58        5.0         60       3018       1869        702        2.5        716          0          0          0          0          0          0 
    2300.0     102.74       0.58        5.1         60       2971       1866        702        2.7        737          0          0          0          0          0          0 
    2305.0     104.66       0.57        6.1         60       2996       1865        702        3.1        832          0          0          0          0          0          0 
    2310.0      96.32       0.62        4.9         60       2840       1868        702        3.4        910          0          0          0          0          0          0 
    2315.0     103.32       0.58        5.2         60       3053       1867        702        3.2        912          0          0          0          0          0          0 
    2320.0     102.93       0.58        5.4         60       3126       1868        702        2.5        729          0          0          0          0          0          0 
    2325.0     104.49       0.57        5.3         60       3029       1871        702        3.5        890          0          0          0          0          0          0 
    2330.0     100.31       0.60        6.1         60       3086       1873        702        3.8        980          0          0          0          0          0          0 
    2335.0     105.36       0.57        6.0         60       2957       1874        702        3.5        957          0          0          0          0          0          0 
    2340.0      99.26       0.60        6.0         60       3028       1872        702        3.2        912          0          0          0          0          0          0 
    2345.0     102.16       0.59        5.7         60       3045       1873        701        3.1        832          0          0          0          0          0          0 
    2350.0      96.68       0.62        5.3         60       2896       1563        638        2.7        674          0          0          0          0          0          0 
    2355.0      82.04       0.73        4.6         60       2619       1804        686        3.1        832          0          0          0          0          0          0 
    2360.0     103.11       0.58        5.8         60       3039       1882        704        3.2        912          0          0          0          0          0          0 
    2365.0     104.53       0.57        6.4         60       3177       1885        704        3.8        980          0          0          0          0          0          0 
    2370.0      97.24       0.62        6.6         60       2985       1891        704        4.2       1043          0          0          0          0          0          0 
    2375.0     102.94       0.58        6.1         60       3415       1891        704        3.5        937          0          0          0          0          0          0 
    2380.0     102.89       0.58        6.6         60       3322       1889        704        3.5        904          0          0          0          0          0          0 
    2385.0     102.93       0.58        6.8         60       3446       1885        704        3.8        967          0          0          0          0          0          0 
    2390.0      94.37       0.64        6.2         60       3204       1797        684        3.9       1001         11          0          0          0          0          0 
    2395.0      93.91       0.64        6.7         60       3215       1959        718        3.7       1001         11          0          0          0          0          0 
    2400.0     105.37       0.57        7.9         60       3336       1968        718        3.7        947          0          0          0          0          0          0 
    2405.0      84.46       0.71        7.6         60       3867       1963        718        3.7        953          0          0          0          0          0          0 
    2410.0     103.68       0.58        5.9         60       3387       1965        718        3.6        937          0          0          0          0          0          0 
    2415.0     103.31       0.58        5.6         60       3101       1967        718        4.2       1042         12          0          0          0          0          0 
    2420.0     102.84       0.58        5.4         60       3194       1963        718        4.5       1064         12          0          0          0          0          0 
    2425.0     101.81       0.59        5.8         60       3332       1965        718        4.6       1096         13          0          0          0          0          0 
    2430.0     105.35       0.57        6.9         60       3351       1965        718        5.0       1191         14          0          0          0          0          0 
    2435.0      99.52       0.60        5.8         69       3124       1935        713        5.0       1191         15          0          0          0          0          0 
    2440.0     102.89       0.58        4.2         80       2802       1900        708        8.8       1892         25         14          0          0          0          0 
    2445.0     104.11       0.58        5.3         80       2807       1902        708        9.0       1892         25         14          0          0          0          0 
    2450.0     101.34       0.59        6.1         80       2987       1906        708        7.2       1579         21         11          0          0          0          0 
    2455.0      70.41       0.85        5.1         80       2324       1776        680        7.4       1629         22         12          0          0          0          0 
    2460.0      66.77       0.90        4.8         80       2170       1720        670        6.8       1506         20         11          0          0          0          0 
    2465.0      99.72       0.60        6.9         80       2849       1946        715        6.9       1503         22         13          0          0          0          0 
    2470.0     103.30       0.58        6.0         80       2900       1952        715        3.9        957         11          0          0          0          0          0 
    2475.0     102.89       0.58        6.6         80       3036       1955        715        5.0       1149         16          0          0          0          0          0 
    2480.0     102.18       0.59        6.7         80       3252       1953        715        4.1       1000         14          0          0          0          0          0 
    2485.0     101.00       0.59        6.4         80       3336       1954        715        4.7       1095         15          0          0          0          0          0 
    2490.0      64.72       0.93        4.2         80       2220       1656        653        4.9       1132         17         11          0          0          0          0 
    2495.0      80.45       0.75        5.7         80       2521       1832        690        4.0       1024         16          0          0          0          0          0 
    2500.0     100.21       0.60        5.8         79       3066       1900        705        3.6        973         14          0          0          0          0          0 
    2505.0     101.77       0.59        5.7         80       3148       1900        705        4.4       1044         16          0          0          0          0          0 
    2510.0     103.31       0.58        5.8         79       3038       1904        705        4.7       1089         19         10          0          0          0          0 
    2515.0     104.06       0.58        6.2         80       3034       1804        683        6.2       1323         22         16          0          0          0          0 
    2520.0     101.22       0.59        6.1         80       3098       1499        618        7.4       1562         26         20         10          0          0          0 
    2525.0     105.34       0.57        7.4         80       3217       1920        707        7.8       1661         29         22         10         11          0          0 
    2530.0      97.40       0.62        7.2         80       3231       1923        707        8.0       1700         28         23         11         12          0          0 
    2535.0     102.59       0.58        6.0         80       3184       1925        707        6.6       1446         24         20         11          0          0          0 
    2540.0     103.64       0.58        5.8         80       3201       1923        707        7.3       1559         27         23         10         12          0          0 
    2545.0     104.07       0.58        4.8         80       3005       1919        707        7.8       1658         29         24          0         13          0          0 
    2550.0     102.72       0.58        5.2         80       3113       1610        642        7.7       1608         29         23         11         12          0          0 
    2555.0     102.88       0.58        6.3         80       3184       1631        645        8.4       1745         31         27         13         13          0          0 
    2560.0      98.09       0.61        5.2         80       2939       1859        695        8.0       1671         30         25         11         12          0          0 
    2565.0     101.78       0.59        4.5         80       3193       1858        695        4.9       1104         19         15          0          0          0          0 
    2570.0     105.27       0.57        5.8         80       2994       1857        695        7.1       1498         27         23          0         10          0          0 
    2575.0     102.15       0.59        6.9         80       3326       1862        695        8.0       1638         32         26          0         13          0          0 
    2580.0      59.59       1.01        9.6         80       3891       1685        658        7.7       1638         32         26          0         15          0          0 
    2585.0     103.27       0.58        7.7         80       3303       1801        685        7.3       1521         29         24          0         12          0          0 
    2590.0     104.01       0.58        9.0         80       3507       1972        717        7.8       1569         32         28          0         14          0          0 
    2595.0      92.00       0.65        6.9         80       3259       1975        717        7.7       1569         32         28         12         14          0          0 
    2600.0     104.13       0.58        6.3         80       3309       1976        717        6.6       1399         27         23         11         13          0          0 
    2605.0     102.52       0.59        6.8         80       3247       1982        717        8.0       1541         31         27         11         14          0          0 
    2610.0     103.32       0.58        7.2         80       3376       1990        717        8.7       1747         35         32          0         13          0          0 
    2615.0     102.07       0.59        7.7         80       3400       1988        717        8.6       1745         35         32          0         13          0          0 
    2620.0     104.53       0.57        8.2         80       3384       1989        717        8.3       1692         34         30          0          0          0          0 
    2625.0      67.49       0.89        6.6         80       2703       1768        673        8.2       1669         34         31          0         15          0          0 
    2630.0      47.54       1.26        6.4         80       2474       1924        706        4.8       1013         24         21         12         13          0          0 
    2635.0     100.26       0.60        7.9         80       3409       1922        706        7.2       1433         30         29         12         11          0          0 
    2640.0      96.34       0.62        9.5         80       3289       1939        705        9.0       1741         37         37         10         14          0          0 
    2645.0     102.31       0.59        9.8         80       3557       1936        705        9.1       1807         39         38         12         16          0          0 
    2650.0     101.15       0.59        8.7         80       3382       1926        705        9.7       1900         40         40         12         16          0          0 
    2655.0      97.32       0.62        8.9         80       3216       1926        705        9.7       1911         40         40         13         15          0          0 
    2660.0     104.12       0.58        7.4         82       3395       1921        705        7.2       1488         32         30          0         14          0          0 
    2665.0     102.53       0.59        6.9         82       3194       1921        705        8.8       1762         38         38         11         14          0          0 
    2670.0     104.05       0.58        7.3         82       3357       1918        706        9.4       1855         40         39         12         16          0          0 
    2675.0     103.32       0.58        6.6         82       3096       1924        705        9.7       1894         41         39         13         16          0          0 
    2680.0     101.08       0.59        7.5         82       3187       1930        705        9.7       1899         41         40         12         18          0          0 
    2685.0      94.73       0.63        9.7         82       3546       1937        705        9.7       1891         42         42         13         17          0          0 
    2690.0      91.04       0.66        6.7         83       2847       1930        706        9.5       1846         40         40         12         16          0          0 
    2695.0     103.26       0.58        5.6         83       2932       1925        705        9.7       1893         43         41         12         15          0          0 
    2700.0     104.12       0.58        5.3         83       2938       1925        705       11.6       2208         49         49         16         23          0          0 
    2705.0     102.51       0.59        6.1         83       3117       1929        706       11.6       2208         52         50         17         23          0          0 
    2710.0     101.38       0.59        6.9         83       3159       1928        705       11.3       2140         52         50         17         23          0          0 
