 Bit Depth Clmn3 Lt N  %Cutt  #1   Code  #1  %Cutt  #2   Code  #2  %Cutt  #3   Code  #3  %Cutt  #4   Code  #4  %Cutt  #5   Code  #5 Tn ClmCo 1 Tn ClmCo 2 Tn ClmCo 3 
        ft        Nb.          %       Code          %       Code          %       Code          %       Code          %       Code       Code       Code       Code 
    215.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    215.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    220.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    220.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    220.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    220.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    220.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    225.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    225.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    225.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    225.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    225.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    229.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    229.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    229.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    229.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    229.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    235.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    235.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    235.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    235.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    239.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    239.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    239.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    239.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    239.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    245.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    245.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    245.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    245.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    245.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    250.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    250.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    250.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    250.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    250.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    255.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    255.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    255.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    255.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    255.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    260.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    260.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    260.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    260.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    265.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    265.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    265.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    265.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    265.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    270.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    270.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    270.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    270.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    270.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    275.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    275.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    275.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    275.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    275.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    280.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    280.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    280.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    280.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    280.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    285.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    285.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    285.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    285.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    289.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    289.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    289.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    289.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    289.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    295.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    295.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    295.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    295.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    295.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    300.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    300.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    300.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    300.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    300.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    305.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    305.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    305.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    305.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    305.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    310.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    310.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    310.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    310.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    315.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    315.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    315.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    315.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    320.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    320.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    320.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    320.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    320.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    325.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    325.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    325.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    325.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    325.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    329.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    329.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    329.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    329.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    329.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    335.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    335.00          0          0          0          0          0          0          0          0          0          0          0          0          0          5 
    335.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    335.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    335.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    339.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    339.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    339.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    339.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    345.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    345.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    345.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    345.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    345.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    350.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    350.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    350.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    350.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    350.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    354.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    354.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    354.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    354.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    354.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    360.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    360.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    360.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    360.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    360.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    364.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    364.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    364.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    364.99          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    370.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    370.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    370.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    370.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    370.01          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    375.00          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
